gene,BB9,BB10,BB17,BB19,BB20,BB21,BB11,BB12,BB18
amiC,-0.91458364966582,-0.9265139505719586,-0.9581168357418128,-0.9451784479821943,-0.9607578875503962,-0.9446795933529183,-0.9571069250913191,-0.8990233558937383,-0.8841792872792151
amn,0.6593279588749783,0.6306444613361388,0.6839040340072429,0.7411832479030913,0.6959355897632349,0.6690659412297562,0.5477443256897356,-0.9365272518276592,0.5759446708970966
ampC,0.6320117729677404,0.595028142641731,0.6144402016962669,0.5706037088131739,0.620386361843597,0.6356682976112278,0.5249955434291314,0.5700230007580662,-0.8865357233975834
amtB,-0.9856458119527872,-1.001345864983271,-1.0225726696627981,-0.9211116187237323,-0.987133512676919,-0.9620174646527283,-1.0343459143515665,-0.9637672137063706,-0.9633685676172552
arcA,0.8021618143226108,0.819486119366071,0.895269304297388,1.0234114856443903,1.022787107346419,0.975945825925292,0.8799873958135085,0.6985187187372961,0.8249470626427398
argV,-0.308231961506352,-0.29577798011650713,-0.1819886009234919,-0.19988720699170692,-0.2730475031227234,-0.38342059724317235,-0.43909041609176447,-0.6312995467634415,0.9984759959750065
argX,0.7247287294448999,0.7348238268125487,0.7919294649528277,0.82996280570801,0.8420507089345772,0.8173946673197294,0.6373160687863337,0.6309066303472544,0.7125199042936001
aroA,-0.9321205550386841,-0.9244197108779941,-0.9081949738538483,-0.9425681812567883,-1.0285646868391474,-1.026640407866262,-1.049285621062556,-1.0362241778873307,-0.9884025792811001
aroE,-0.9627051356372166,-0.9942598430731682,-0.9136983058592081,-0.8841081953859788,-0.9207035239193818,-1.0377295417615084,-1.019364309937834,-1.0200634269542213,-0.9528377702839437
aroK,0.6992648481437445,0.6614391717210457,0.7158354515407863,0.7198630370050729,0.7156269737781495,0.6777475207343473,0.6009956981194475,0.5937809537370693,-0.791286385684416
arsC,0.6030750075071389,0.6037250359080157,-0.8690622996561731,0.5692216272086861,0.5732835127342983,0.6101855724754339,0.558019915657787,0.6452605934515443,0.6112149622129435
artJ,-0.9156217044859332,-0.9063821510949526,-0.9140915781145005,-0.8903765030831243,-0.9065030344357238,-0.9827356760709639,-1.036601750890809,-0.9878608254479317,-0.9960570197094228
asd,-0.8264759663078158,0.5896596145551292,-0.8756747948210656,0.6349796160035264,0.6060873505812712,0.6462631304915392,0.5978851657001627,0.6059709043473922,0.6574277824521269
